sourceNeuron;targetNeuron;w
117;24;-1.5752677917480469
117;33;-0.10798618197441101
117;42;-0.032357897609472275
117;51;-0.886739194393158
117;60;-0.07535479217767715
117;69;0.34480828046798706
117;7;0.27245384454727173
117;16;-0.15691284835338593
117;25;-0.06399684399366379
117;34;-0.15214850008487701
117;43;-0.01510730292648077
117;52;0.021355517208576202
117;61;-0.18446864187717438
117;70;0.021982446312904358
117;8;-0.30308857560157776
117;17;0.08100063353776932
117;26;-0.2670658528804779
117;35;0.08782178163528442
117;44;-0.027877317741513252
117;53;-0.06013382598757744
117;62;0.0745815709233284
117;71;0.09612015634775162
118;4;0.14396633207798004
118;13;1.0243321657180786
118;22;1.486336588859558
118;31;-0.07328031957149506
118;40;1.4675933122634888
118;49;-0.2760713994503021
118;58;1.14506995677948
118;67;-0.2724054455757141
118;5;-0.4048077464103699
118;14;-0.09274883568286896
118;23;-0.25485897064208984
118;32;-0.19755984842777252
118;41;0.32857266068458557
118;50;0.09841642528772354
118;59;0.21050313115119934
118;68;-0.21460407972335815
118;7;-1.1570953130722046
118;16;0.1576303392648697
118;25;-1.5752677917480469
118;34;-0.10798618197441101
118;43;-0.032357897609472275
118;52;-0.886739194393158
118;61;-0.07535479217767715
118;70;0.34480828046798706
118;8;0.27245384454727173
118;17;-0.15691284835338593
118;26;-0.06399684399366379
118;35;-0.15214850008487701
118;44;-0.01510730292648077
118;53;0.021355517208576202
118;62;-0.18446864187717438
118;71;0.021982446312904358
119;5;0.14396633207798004
119;14;1.0243321657180786
119;23;1.486336588859558
119;32;-0.07328031957149506
119;41;1.4675933122634888
119;50;-0.2760713994503021
119;59;1.14506995677948
119;68;-0.2724054455757141
119;8;-1.1570953130722046
119;17;0.1576303392648697
119;26;-1.5752677917480469
119;35;-0.10798618197441101
119;44;-0.032357897609472275
119;53;-0.886739194393158
119;62;-0.07535479217767715
119;71;0.34480828046798706
120;6;0.0034255823120474815
120;15;-0.15923358500003815
120;24;-0.09836465120315552
120;33;0.09552791714668274
120;42;-0.19624464213848114
120;51;0.0007771900272928178
120;60;-0.12153812497854233
120;69;-0.009935753419995308
121;6;-0.4048077464103699
121;15;-0.09274883568286896
121;24;-0.25485897064208984
121;33;-0.19755984842777252
121;42;0.32857266068458557
121;51;0.09841642528772354
121;60;0.21050313115119934
121;69;-0.21460407972335815
121;7;0.0034255823120474815
121;16;-0.15923358500003815
121;25;-0.09836465120315552
121;34;0.09552791714668274
121;43;-0.19624464213848114
121;52;0.0007771900272928178
121;61;-0.12153812497854233
121;70;-0.009935753419995308
122;6;0.14396633207798004
122;15;1.0243321657180786
122;24;1.486336588859558
122;33;-0.07328031957149506
122;42;1.4675933122634888
122;51;-0.2760713994503021
122;60;1.14506995677948
122;69;-0.2724054455757141
122;7;-0.4048077464103699
122;16;-0.09274883568286896
122;25;-0.25485897064208984
122;34;-0.19755984842777252
122;43;0.32857266068458557
122;52;0.09841642528772354
122;61;0.21050313115119934
122;70;-0.21460407972335815
122;8;0.0034255823120474815
122;17;-0.15923358500003815
122;26;-0.09836465120315552
122;35;0.09552791714668274
122;44;-0.19624464213848114
122;53;0.0007771900272928178
122;62;-0.12153812497854233
122;71;-0.009935753419995308
123;7;0.14396633207798004
123;16;1.0243321657180786
123;25;1.486336588859558
123;34;-0.07328031957149506
123;43;1.4675933122634888
123;52;-0.2760713994503021
123;61;1.14506995677948
123;70;-0.2724054455757141
123;8;-0.4048077464103699
123;17;-0.09274883568286896
123;26;-0.25485897064208984
123;35;-0.19755984842777252
123;44;0.32857266068458557
123;53;0.09841642528772354
123;62;0.21050313115119934
123;71;-0.21460407972335815
124;8;0.14396633207798004
124;17;1.0243321657180786
124;26;1.486336588859558
124;35;-0.07328031957149506
124;44;1.4675933122634888
124;53;-0.2760713994503021
124;62;1.14506995677948
124;71;-0.2724054455757141
125;0;-0.23410536348819733
125;9;0.8530765175819397
125;18;-0.15691125392913818
125;27;0.039886850863695145
125;36;0.012520946562290192
125;45;-0.5414507389068604
125;54;0.46512162685394287
125;63;0.639691174030304
126;0;0.355572909116745
126;9;0.3606785833835602
126;18;0.1630297601222992
126;27;-0.14792819321155548
126;36;0.6191433072090149
126;45;-0.06512005627155304
126;54;0.21702729165554047
126;63;-0.2535001337528229
126;1;-0.23410536348819733
126;10;0.8530765175819397
126;19;-0.15691125392913818
126;28;0.039886850863695145
126;37;0.012520946562290192
126;46;-0.5414507389068604
126;55;0.46512162685394287
126;64;0.639691174030304
127;0;-0.16905443370342255
127;9;0.2223290055990219
127;18;-0.9056718945503235
127;27;0.06459898501634598
127;36;0.27233389019966125
127;45;0.13533087074756622
127;54;-0.8864693641662598
127;63;0.08369338512420654
127;1;0.355572909116745
127;10;0.3606785833835602
127;19;0.1630297601222992
127;28;-0.14792819321155548
127;37;0.6191433072090149
127;46;-0.06512005627155304
127;55;0.21702729165554047
127;64;-0.2535001337528229
127;2;-0.23410536348819733
127;11;0.8530765175819397
127;20;-0.15691125392913818
127;29;0.039886850863695145
127;38;0.012520946562290192
127;47;-0.5414507389068604
127;56;0.46512162685394287
127;65;0.639691174030304
128;1;-0.16905443370342255
128;10;0.2223290055990219
128;19;-0.9056718945503235
128;28;0.06459898501634598
128;37;0.27233389019966125
128;46;0.13533087074756622
128;55;-0.8864693641662598
128;64;0.08369338512420654
128;2;0.355572909116745
128;11;0.3606785833835602
128;20;0.1630297601222992
128;29;-0.14792819321155548
128;38;0.6191433072090149
128;47;-0.06512005627155304
128;56;0.21702729165554047
128;65;-0.2535001337528229
129;2;-0.16905443370342255
129;11;0.2223290055990219
129;20;-0.9056718945503235
129;29;0.06459898501634598
129;38;0.27233389019966125
129;47;0.13533087074756622
129;56;-0.8864693641662598
129;65;0.08369338512420654
130;0;0.189309760928154
130;9;0.2185414731502533
130;18;0.5918285250663757
130;27;-0.12826015055179596
130;36;0.2844557464122772
130;45;0.12932553887367249
130;54;-0.08622364699840546
130;63;0.030762018635869026
130;3;-0.23410536348819733
130;12;0.8530765175819397
130;21;-0.15691125392913818
130;30;0.039886850863695145
130;39;0.012520946562290192
130;48;-0.5414507389068604
130;57;0.46512162685394287
130;66;0.639691174030304
131;0;0.10064353048801422
131;9;0.2976539433002472
131;18;-0.08015225827693939
131;27;0.07586347311735153
131;36;-0.41744107007980347
131;45;0.34118175506591797
131;54;-0.27807775139808655
131;63;-0.18189683556556702
131;1;0.189309760928154
131;10;0.2185414731502533
131;19;0.5918285250663757
131;28;-0.12826015055179596
131;37;0.2844557464122772
131;46;0.12932553887367249
131;55;-0.08622364699840546
131;64;0.030762018635869026
131;3;0.355572909116745
131;12;0.3606785833835602
131;21;0.1630297601222992
131;30;-0.14792819321155548
131;39;0.6191433072090149
131;48;-0.06512005627155304
131;57;0.21702729165554047
131;66;-0.2535001337528229
131;4;-0.23410536348819733
131;13;0.8530765175819397
131;22;-0.15691125392913818
131;31;0.039886850863695145
131;40;0.012520946562290192
131;49;-0.5414507389068604
131;58;0.46512162685394287
131;67;0.639691174030304
132;0;-0.6202820539474487
132;9;-0.14169779419898987
132;18;-0.34722694754600525
132;27;0.007327219936996698
132;36;-0.1712169051170349
132;45;0.023736678063869476
132;54;0.5257523059844971
132;63;-0.23314020037651062
132;1;0.10064353048801422
132;10;0.2976539433002472
132;19;-0.08015225827693939
132;28;0.07586347311735153
132;37;-0.41744107007980347
132;46;0.34118175506591797
132;55;-0.27807775139808655
132;64;-0.18189683556556702
132;2;0.189309760928154
132;11;0.2185414731502533
132;20;0.5918285250663757
132;29;-0.12826015055179596
132;38;0.2844557464122772
132;47;0.12932553887367249
132;56;-0.08622364699840546
132;65;0.030762018635869026
132;3;-0.16905443370342255
132;12;0.2223290055990219
132;21;-0.9056718945503235
132;30;0.06459898501634598
132;39;0.27233389019966125
132;48;0.13533087074756622
132;57;-0.8864693641662598
132;66;0.08369338512420654
132;4;0.355572909116745
132;13;0.3606785833835602
132;22;0.1630297601222992
132;31;-0.14792819321155548
132;40;0.6191433072090149
132;49;-0.06512005627155304
132;58;0.21702729165554047
132;67;-0.2535001337528229
132;5;-0.23410536348819733
132;14;0.8530765175819397
132;23;-0.15691125392913818
132;32;0.039886850863695145
132;41;0.012520946562290192
132;50;-0.5414507389068604
132;59;0.46512162685394287
132;68;0.639691174030304
133;1;-0.6202820539474487
133;10;-0.14169779419898987
133;19;-0.34722694754600525
133;28;0.007327219936996698
133;37;-0.1712169051170349
133;46;0.023736678063869476
133;55;0.5257523059844971
133;64;-0.23314020037651062
133;2;0.10064353048801422
133;11;0.2976539433002472
133;20;-0.08015225827693939
133;29;0.07586347311735153
133;38;-0.41744107007980347
133;47;0.34118175506591797
133;56;-0.27807775139808655
133;65;-0.18189683556556702
133;4;-0.16905443370342255
133;13;0.2223290055990219
133;22;-0.9056718945503235
133;31;0.06459898501634598
133;40;0.27233389019966125
133;49;0.13533087074756622
133;58;-0.8864693641662598
133;67;0.08369338512420654
133;5;0.355572909116745
133;14;0.3606785833835602
133;23;0.1630297601222992
133;32;-0.14792819321155548
133;41;0.6191433072090149
133;50;-0.06512005627155304
133;59;0.21702729165554047
133;68;-0.2535001337528229
134;2;-0.6202820539474487
134;11;-0.14169779419898987
134;20;-0.34722694754600525
134;29;0.007327219936996698
134;38;-0.1712169051170349
134;47;0.023736678063869476
134;56;0.5257523059844971
134;65;-0.23314020037651062
134;5;-0.16905443370342255
134;14;0.2223290055990219
134;23;-0.9056718945503235
134;32;0.06459898501634598
134;41;0.27233389019966125
134;50;0.13533087074756622
134;59;-0.8864693641662598
134;68;0.08369338512420654
135;0;0.1650593876838684
135;9;0.08215354382991791
135;18;-0.5200293064117432
135;27;0.13577601313591003
135;36;-0.0026987367309629917
135;45;-0.5097097158432007
135;54;-0.028479082509875298
135;63;-0.30747178196907043
135;3;0.189309760928154
135;12;0.2185414731502533
135;21;0.5918285250663757
135;30;-0.12826015055179596
135;39;0.2844557464122772
135;48;0.12932553887367249
135;57;-0.08622364699840546
135;66;0.030762018635869026
135;6;-0.23410536348819733
135;15;0.8530765175819397
135;24;-0.15691125392913818
135;33;0.039886850863695145
135;42;0.012520946562290192
135;51;-0.5414507389068604
135;60;0.46512162685394287
135;69;0.639691174030304
136;0;0.822636604309082
136;9;-0.11390602588653564
136;18;0.9099525809288025
136;27;0.14392931759357452
136;36;0.1022929698228836
136;45;0.2699826657772064
136;54;-0.12939077615737915
136;63;0.195558562874794
136;1;0.1650593876838684
136;10;0.08215354382991791
136;19;-0.5200293064117432
136;28;0.13577601313591003
136;37;-0.0026987367309629917
136;46;-0.5097097158432007
136;55;-0.028479082509875298
136;64;-0.30747178196907043
136;3;0.10064353048801422
136;12;0.2976539433002472
136;21;-0.08015225827693939
136;30;0.07586347311735153
136;39;-0.41744107007980347
136;48;0.34118175506591797
136;57;-0.27807775139808655
136;66;-0.18189683556556702
136;4;0.189309760928154
136;13;0.2185414731502533
136;22;0.5918285250663757
136;31;-0.12826015055179596
136;40;0.2844557464122772
136;49;0.12932553887367249
136;58;-0.08622364699840546
136;67;0.030762018635869026
136;6;0.355572909116745
136;15;0.3606785833835602
136;24;0.1630297601222992
136;33;-0.14792819321155548
136;42;0.6191433072090149
136;51;-0.06512005627155304
136;60;0.21702729165554047
136;69;-0.2535001337528229
136;7;-0.23410536348819733
136;16;0.8530765175819397
136;25;-0.15691125392913818
136;34;0.039886850863695145
136;43;0.012520946562290192
136;52;-0.5414507389068604
136;61;0.46512162685394287
136;70;0.639691174030304
137;0;0.11730806529521942
137;9;-0.6439127326011658
137;18;-0.3800073564052582
137;27;0.12530940771102905
137;36;-0.1770397126674652
137;45;-0.15324349701404572
137;54;-0.218972310423851
137;63;-0.3495310842990875
137;1;0.822636604309082
137;10;-0.11390602588653564
137;19;0.9099525809288025
137;28;0.14392931759357452
137;37;0.1022929698228836
137;46;0.2699826657772064
137;55;-0.12939077615737915
137;64;0.195558562874794
137;2;0.1650593876838684
137;11;0.08215354382991791
137;20;-0.5200293064117432
137;29;0.13577601313591003
137;38;-0.0026987367309629917
137;47;-0.5097097158432007
137;56;-0.028479082509875298
137;65;-0.30747178196907043
137;3;-0.6202820539474487
137;12;-0.14169779419898987
137;21;-0.34722694754600525
137;30;0.007327219936996698
137;39;-0.1712169051170349
137;48;0.023736678063869476
137;57;0.5257523059844971
137;66;-0.23314020037651062
137;4;0.10064353048801422
137;13;0.2976539433002472
137;22;-0.08015225827693939
137;31;0.07586347311735153
137;40;-0.41744107007980347
137;49;0.34118175506591797
137;58;-0.27807775139808655
137;67;-0.18189683556556702
137;5;0.189309760928154
137;14;0.2185414731502533
137;23;0.5918285250663757
137;32;-0.12826015055179596
137;41;0.2844557464122772
137;50;0.12932553887367249
137;59;-0.08622364699840546
137;68;0.030762018635869026
137;6;-0.16905443370342255
137;15;0.2223290055990219
137;24;-0.9056718945503235
137;33;0.06459898501634598
137;42;0.27233389019966125
137;51;0.13533087074756622
137;60;-0.8864693641662598
137;69;0.08369338512420654
137;7;0.355572909116745
137;16;0.3606785833835602
137;25;0.1630297601222992
137;34;-0.14792819321155548
137;43;0.6191433072090149
137;52;-0.06512005627155304
137;61;0.21702729165554047
137;70;-0.2535001337528229
137;8;-0.23410536348819733
137;17;0.8530765175819397
137;26;-0.15691125392913818
137;35;0.039886850863695145
137;44;0.012520946562290192
137;53;-0.5414507389068604
137;62;0.46512162685394287
137;71;0.639691174030304
138;1;0.11730806529521942
138;10;-0.6439127326011658
138;19;-0.3800073564052582
138;28;0.12530940771102905
138;37;-0.1770397126674652
138;46;-0.15324349701404572
138;55;-0.218972310423851
138;64;-0.3495310842990875
138;2;0.822636604309082
138;11;-0.11390602588653564
138;20;0.9099525809288025
138;29;0.14392931759357452
138;38;0.1022929698228836
138;47;0.2699826657772064
138;56;-0.12939077615737915
138;65;0.195558562874794
138;4;-0.6202820539474487
138;13;-0.14169779419898987
138;22;-0.34722694754600525
138;31;0.007327219936996698
138;40;-0.1712169051170349
138;49;0.023736678063869476
138;58;0.5257523059844971
138;67;-0.23314020037651062
138;5;0.10064353048801422
138;14;0.2976539433002472
138;23;-0.08015225827693939
138;32;0.07586347311735153
138;41;-0.41744107007980347
138;50;0.34118175506591797
138;59;-0.27807775139808655
138;68;-0.18189683556556702
138;7;-0.16905443370342255
138;16;0.2223290055990219
138;25;-0.9056718945503235
138;34;0.06459898501634598
138;43;0.27233389019966125
138;52;0.13533087074756622
138;61;-0.8864693641662598
138;70;0.08369338512420654
138;8;0.355572909116745
138;17;0.3606785833835602
138;26;0.1630297601222992
138;35;-0.14792819321155548
138;44;0.6191433072090149
138;53;-0.06512005627155304
138;62;0.21702729165554047
138;71;-0.2535001337528229
139;2;0.11730806529521942
139;11;-0.6439127326011658
139;20;-0.3800073564052582
139;29;0.12530940771102905
139;38;-0.1770397126674652
139;47;-0.15324349701404572
139;56;-0.218972310423851
139;65;-0.3495310842990875
139;5;-0.6202820539474487
139;14;-0.14169779419898987
139;23;-0.34722694754600525
139;32;0.007327219936996698
139;41;-0.1712169051170349
139;50;0.023736678063869476
139;59;0.5257523059844971
139;68;-0.23314020037651062
139;8;-0.16905443370342255
139;17;0.2223290055990219
139;26;-0.9056718945503235
139;35;0.06459898501634598
139;44;0.27233389019966125
139;53;0.13533087074756622
139;62;-0.8864693641662598
139;71;0.08369338512420654
140;3;0.1650593876838684
140;12;0.08215354382991791
140;21;-0.5200293064117432
140;30;0.13577601313591003
140;39;-0.0026987367309629917
140;48;-0.5097097158432007
140;57;-0.028479082509875298
140;66;-0.30747178196907043
140;6;0.189309760928154
140;15;0.2185414731502533
140;24;0.5918285250663757
140;33;-0.12826015055179596
140;42;0.2844557464122772
140;51;0.12932553887367249
140;60;-0.08622364699840546
140;69;0.030762018635869026
141;3;0.822636604309082
141;12;-0.11390602588653564
141;21;0.9099525809288025
141;30;0.14392931759357452
141;39;0.1022929698228836
141;48;0.2699826657772064
141;57;-0.12939077615737915
141;66;0.195558562874794
141;4;0.1650593876838684
141;13;0.08215354382991791
141;22;-0.5200293064117432
141;31;0.13577601313591003
141;40;-0.0026987367309629917
141;49;-0.5097097158432007
141;58;-0.028479082509875298
141;67;-0.30747178196907043
141;6;0.10064353048801422
141;15;0.2976539433002472
141;24;-0.08015225827693939
141;33;0.07586347311735153
141;42;-0.41744107007980347
141;51;0.34118175506591797
141;60;-0.27807775139808655
141;69;-0.18189683556556702
141;7;0.189309760928154
141;16;0.2185414731502533
141;25;0.5918285250663757
141;34;-0.12826015055179596
141;43;0.2844557464122772
141;52;0.12932553887367249
141;61;-0.08622364699840546
141;70;0.030762018635869026
142;3;0.11730806529521942
142;12;-0.6439127326011658
142;21;-0.3800073564052582
142;30;0.12530940771102905
142;39;-0.1770397126674652
142;48;-0.15324349701404572
142;57;-0.218972310423851
142;66;-0.3495310842990875
142;4;0.822636604309082
142;13;-0.11390602588653564
142;22;0.9099525809288025
142;31;0.14392931759357452
142;40;0.1022929698228836
142;49;0.2699826657772064
142;58;-0.12939077615737915
142;67;0.195558562874794
142;5;0.1650593876838684
142;14;0.08215354382991791
142;23;-0.5200293064117432
142;32;0.13577601313591003
142;41;-0.0026987367309629917
142;50;-0.5097097158432007
142;59;-0.028479082509875298
142;68;-0.30747178196907043
142;6;-0.6202820539474487
142;15;-0.14169779419898987
142;24;-0.34722694754600525
142;33;0.007327219936996698
142;42;-0.1712169051170349
142;51;0.023736678063869476
142;60;0.5257523059844971
142;69;-0.23314020037651062
142;7;0.10064353048801422
142;16;0.2976539433002472
142;25;-0.08015225827693939
142;34;0.07586347311735153
142;43;-0.41744107007980347
142;52;0.34118175506591797
142;61;-0.27807775139808655
142;70;-0.18189683556556702
142;8;0.189309760928154
142;17;0.2185414731502533
142;26;0.5918285250663757
142;35;-0.12826015055179596
142;44;0.2844557464122772
142;53;0.12932553887367249
142;62;-0.08622364699840546
142;71;0.030762018635869026
143;4;0.11730806529521942
143;13;-0.6439127326011658
143;22;-0.3800073564052582
143;31;0.12530940771102905
143;40;-0.1770397126674652
143;49;-0.15324349701404572
143;58;-0.218972310423851
143;67;-0.3495310842990875
143;5;0.822636604309082
143;14;-0.11390602588653564
143;23;0.9099525809288025
143;32;0.14392931759357452
143;41;0.1022929698228836
143;50;0.2699826657772064
143;59;-0.12939077615737915
143;68;0.195558562874794
143;7;-0.6202820539474487
143;16;-0.14169779419898987
143;25;-0.34722694754600525
143;34;0.007327219936996698
143;43;-0.1712169051170349
143;52;0.023736678063869476
143;61;0.5257523059844971
143;70;-0.23314020037651062
143;8;0.10064353048801422
143;17;0.2976539433002472
143;26;-0.08015225827693939
143;35;0.07586347311735153
143;44;-0.41744107007980347
143;53;0.34118175506591797
143;62;-0.27807775139808655
143;71;-0.18189683556556702
144;5;0.11730806529521942
144;14;-0.6439127326011658
144;23;-0.3800073564052582
144;32;0.12530940771102905
144;41;-0.1770397126674652
144;50;-0.15324349701404572
144;59;-0.218972310423851
144;68;-0.3495310842990875
144;8;-0.6202820539474487
144;17;-0.14169779419898987
144;26;-0.34722694754600525
144;35;0.007327219936996698
144;44;-0.1712169051170349
144;53;0.023736678063869476
144;62;0.5257523059844971
144;71;-0.23314020037651062
145;6;0.1650593876838684
145;15;0.08215354382991791
145;24;-0.5200293064117432
145;33;0.13577601313591003
145;42;-0.0026987367309629917
145;51;-0.5097097158432007
145;60;-0.028479082509875298
145;69;-0.30747178196907043
146;6;0.822636604309082
146;15;-0.11390602588653564
146;24;0.9099525809288025
146;33;0.14392931759357452
146;42;0.1022929698228836
146;51;0.2699826657772064
146;60;-0.12939077615737915
146;69;0.195558562874794
146;7;0.1650593876838684
146;16;0.08215354382991791
146;25;-0.5200293064117432
146;34;0.13577601313591003
146;43;-0.0026987367309629917
146;52;-0.5097097158432007
146;61;-0.028479082509875298
146;70;-0.30747178196907043
147;6;0.11730806529521942
147;15;-0.6439127326011658
147;24;-0.3800073564052582
147;33;0.12530940771102905
147;42;-0.1770397126674652
147;51;-0.15324349701404572
147;60;-0.218972310423851
147;69;-0.3495310842990875
147;7;0.822636604309082
147;16;-0.11390602588653564
147;25;0.9099525809288025
147;34;0.14392931759357452
147;43;0.1022929698228836
147;52;0.2699826657772064
147;61;-0.12939077615737915
147;70;0.195558562874794
147;8;0.1650593876838684
147;17;0.08215354382991791
147;26;-0.5200293064117432
147;35;0.13577601313591003
147;44;-0.0026987367309629917
147;53;-0.5097097158432007
147;62;-0.028479082509875298
147;71;-0.30747178196907043
148;7;0.11730806529521942
148;16;-0.6439127326011658
148;25;-0.3800073564052582
148;34;0.12530940771102905
148;43;-0.1770397126674652
148;52;-0.15324349701404572
148;61;-0.218972310423851
148;70;-0.3495310842990875
148;8;0.822636604309082
148;17;-0.11390602588653564
148;26;0.9099525809288025
148;35;0.14392931759357452
148;44;0.1022929698228836
148;53;0.2699826657772064
148;62;-0.12939077615737915
148;71;0.195558562874794
149;8;0.11730806529521942
149;17;-0.6439127326011658
149;26;-0.3800073564052582
149;35;0.12530940771102905
149;44;-0.1770397126674652
149;53;-0.15324349701404572
149;62;-0.218972310423851
149;71;-0.3495310842990875
150;0;0.17640838027000427
150;9;-0.6037265062332153
150;18;-0.14986446499824524
150;27;-0.14563632011413574
150;36;-0.47868964076042175
150;45;0.058971017599105835
150;54;-0.3037029504776001
150;63;0.14253923296928406
151;0;-0.1664108783006668
151;9;0.2222641557455063
151;18;-0.18020690977573395
151;27;-0.17672812938690186
151;36;-0.2961429953575134
151;45;-0.13789092004299164
151;54;0.24116985499858856
151;63;-0.32859084010124207
151;1;0.17640838027000427
151;10;-0.6037265062332153
151;19;-0.14986446499824524
151;28;-0.14563632011413574
151;37;-0.47868964076042175
151;46;0.058971017599105835
151;55;-0.3037029504776001
151;64;0.14253923296928406
152;0;0.24833758175373077
152;9;0.04438672587275505
152;18;-0.08401250839233398
152;27;0.07456017285585403
152;36;0.41764143109321594
152;45;0.18135526776313782
152;54;-0.1814294159412384
152;63;-0.10887099802494049
152;1;-0.1664108783006668
152;10;0.2222641557455063
152;19;-0.18020690977573395
152;28;-0.17672812938690186
152;37;-0.2961429953575134
152;46;-0.13789092004299164
152;55;0.24116985499858856
152;64;-0.32859084010124207
152;2;0.17640838027000427
152;11;-0.6037265062332153
152;20;-0.14986446499824524
152;29;-0.14563632011413574
152;38;-0.47868964076042175
152;47;0.058971017599105835
152;56;-0.3037029504776001
152;65;0.14253923296928406
153;1;0.24833758175373077
153;10;0.04438672587275505
153;19;-0.08401250839233398
153;28;0.07456017285585403
153;37;0.41764143109321594
153;46;0.18135526776313782
153;55;-0.1814294159412384
153;64;-0.10887099802494049
153;2;-0.1664108783006668
153;11;0.2222641557455063
153;20;-0.18020690977573395
153;29;-0.17672812938690186
153;38;-0.2961429953575134
153;47;-0.13789092004299164
153;56;0.24116985499858856
153;65;-0.32859084010124207
154;2;0.24833758175373077
154;11;0.04438672587275505
154;20;-0.08401250839233398
154;29;0.07456017285585403
154;38;0.41764143109321594
154;47;0.18135526776313782
154;56;-0.1814294159412384
154;65;-0.10887099802494049
155;0;0.2834123969078064
155;9;-0.16550534963607788
155;18;0.35057947039604187
155;27;0.17753739655017853
155;36;-0.0517268069088459
155;45;-0.07802736014127731
155;54;-0.037449296563863754
155;63;-0.16486911475658417
155;3;0.17640838027000427
155;12;-0.6037265062332153
155;21;-0.14986446499824524
155;30;-0.14563632011413574
155;39;-0.47868964076042175
155;48;0.058971017599105835
155;57;-0.3037029504776001
155;66;0.14253923296928406
156;0;-0.2978404462337494
156;9;-0.40578722953796387
156;18;0.2706066071987152
156;27;-0.036672838032245636
156;36;0.2665647864341736
156;45;-0.2828221023082733
156;54;0.1786535233259201
156;63;-0.0802249014377594
156;1;0.2834123969078064
156;10;-0.16550534963607788
156;19;0.35057947039604187
156;28;0.17753739655017853
156;37;-0.0517268069088459
156;46;-0.07802736014127731
156;55;-0.037449296563863754
156;64;-0.16486911475658417
156;3;-0.1664108783006668
156;12;0.2222641557455063
156;21;-0.18020690977573395
156;30;-0.17672812938690186
156;39;-0.2961429953575134
156;48;-0.13789092004299164
156;57;0.24116985499858856
156;66;-0.32859084010124207
156;4;0.17640838027000427
156;13;-0.6037265062332153
156;22;-0.14986446499824524
156;31;-0.14563632011413574
156;40;-0.47868964076042175
156;49;0.058971017599105835
156;58;-0.3037029504776001
156;67;0.14253923296928406
157;0;-0.2559776306152344
157;9;0.21279922127723694
157;18;-0.737625777721405
157;27;0.15892088413238525
157;36;0.40282535552978516
157;45;-0.2977464497089386
157;54;-0.14322954416275024
157;63;-0.17122206091880798
157;1;-0.2978404462337494
157;10;-0.40578722953796387
157;19;0.2706066071987152
157;28;-0.036672838032245636
157;37;0.2665647864341736
157;46;-0.2828221023082733
157;55;0.1786535233259201
157;64;-0.0802249014377594
157;2;0.2834123969078064
157;11;-0.16550534963607788
157;20;0.35057947039604187
157;29;0.17753739655017853
157;38;-0.0517268069088459
157;47;-0.07802736014127731
157;56;-0.037449296563863754
157;65;-0.16486911475658417
157;3;0.24833758175373077
157;12;0.04438672587275505
157;21;-0.08401250839233398
157;30;0.07456017285585403
157;39;0.41764143109321594
157;48;0.18135526776313782
157;57;-0.1814294159412384
157;66;-0.10887099802494049
157;4;-0.1664108783006668
157;13;0.2222641557455063
157;22;-0.18020690977573395
157;31;-0.17672812938690186
157;40;-0.2961429953575134
157;49;-0.13789092004299164
157;58;0.24116985499858856
157;67;-0.32859084010124207
157;5;0.17640838027000427
157;14;-0.6037265062332153
157;23;-0.14986446499824524
157;32;-0.14563632011413574
157;41;-0.47868964076042175
157;50;0.058971017599105835
157;59;-0.3037029504776001
157;68;0.14253923296928406
158;1;-0.2559776306152344
158;10;0.21279922127723694
158;19;-0.737625777721405
158;28;0.15892088413238525
158;37;0.40282535552978516
158;46;-0.2977464497089386
158;55;-0.14322954416275024
158;64;-0.17122206091880798
158;2;-0.2978404462337494
158;11;-0.40578722953796387
158;20;0.2706066071987152
158;29;-0.036672838032245636
158;38;0.2665647864341736
158;47;-0.2828221023082733
158;56;0.1786535233259201
158;65;-0.0802249014377594
158;4;0.24833758175373077
158;13;0.04438672587275505
158;22;-0.08401250839233398
158;31;0.07456017285585403
158;40;0.41764143109321594
158;49;0.18135526776313782
158;58;-0.1814294159412384
158;67;-0.10887099802494049
158;5;-0.1664108783006668
158;14;0.2222641557455063
158;23;-0.18020690977573395
158;32;-0.17672812938690186
158;41;-0.2961429953575134
158;50;-0.13789092004299164
158;59;0.24116985499858856
158;68;-0.32859084010124207
159;2;-0.2559776306152344
159;11;0.21279922127723694
159;20;-0.737625777721405
159;29;0.15892088413238525
159;38;0.40282535552978516
159;47;-0.2977464497089386
159;56;-0.14322954416275024
159;65;-0.17122206091880798
159;5;0.24833758175373077
159;14;0.04438672587275505
159;23;-0.08401250839233398
159;32;0.07456017285585403
159;41;0.41764143109321594
159;50;0.18135526776313782
159;59;-0.1814294159412384
159;68;-0.10887099802494049
160;0;0.08497938513755798
160;9;1.1569238901138306
160;18;-0.03534068167209625
160;27;-0.1154058575630188
160;36;-0.013955601491034031
160;45;0.09589213132858276
160;54;-0.09821033477783203
160;63;0.13205325603485107
160;3;0.2834123969078064
160;12;-0.16550534963607788
160;21;0.35057947039604187
160;30;0.17753739655017853
160;39;-0.0517268069088459
160;48;-0.07802736014127731
160;57;-0.037449296563863754
160;66;-0.16486911475658417
160;6;0.17640838027000427
160;15;-0.6037265062332153
160;24;-0.14986446499824524
160;33;-0.14563632011413574
160;42;-0.47868964076042175
160;51;0.058971017599105835
160;60;-0.3037029504776001
160;69;0.14253923296928406
161;0;0.12432356178760529
161;9;-0.274247407913208
161;18;-0.34828871488571167
161;27;-0.026793519034981728
161;36;-0.1825241595506668
161;45;-0.8770729303359985
161;54;-0.221886545419693
161;63;0.09344852715730667
161;1;0.08497938513755798
